Trace;1248;526
Trace;1249;525
Trace;1254;518
Trace;1257;509
Trace;1259;504
Trace;1260;499
Trace;1260;489
Trace;1261;483
Trace;1261;479
Trace;1261;476
Trace;1261;471
Trace;1261;466
Trace;1259;460
Trace;1256;454
Trace;1253;450
Trace;1251;446
Hit;1298;489
Target;1197;367;5;1;1;0
Target;1287;367;5;1;1;0
Target;1287;450;5;1;1;0
Target;1197;450;5;1;1;0
Target;1197;367;5;1;1;0
TriangleFitts;1298;489;8;9681,5;
TriangleFitts;1197;450;8;
TriangleFitts;1287;367;8;
TriangleFitts;1298;489;8;
ExtraTriangleFitts;1298;489;4;11326,9;
ExtraTriangleFitts;1511;458;4;
ExtraTriangleFitts;1287;367;4;
ExtraTriangleFitts;1298;489;4;
TriangleFitts;1298;489;9;11326,9;
TriangleFitts;1197;450;9;
TriangleFitts;1287;367;9;
TriangleFitts;1298;489;9;
OldFitts;1213;367;5;9,45583e-303;3,9519e-308
OldFitts;1242;408;5
Trace;1247;441
Trace;1245;438
Trace;1244;436
Trace;1243;435
Trace;1243;434
Trace;1242;433
Trace;1242;432
Trace;1241;432
Trace;1241;431
Trace;1241;430
Trace;1241;429
Trace;1240;429
Trace;1239;427
Trace;1237;426
Trace;1235;425
Trace;1231;424
Trace;1229;423
Trace;1228;423
Trace;1224;422
Trace;1218;420
Trace;1200;419
Trace;1172;419
Trace;1148;419
Trace;1098;419
Trace;1016;414
Trace;983;410
Trace;948;406
Trace;872;399
Trace;834;397
Trace;767;397
Trace;738;399
Trace;719;402
Trace;689;408
Trace;679;410
Trace;668;412
Trace;657;413
Trace;638;416
Trace;634;416
Trace;626;416
Trace;623;416
Trace;618;416
Trace;615;417
Trace;613;417
Trace;611;417
Trace;608;418
Trace;603;418
Trace;601;418
Trace;600;418
Trace;599;418
Trace;598;418
Trace;596;418
Trace;588;418
Trace;582;418
Trace;573;418
Trace;553;417
Trace;538;416
Trace;505;414
Trace;452;407
Trace;426;404
Trace;371;399
Trace;347;399
Trace;329;398
Trace;304;398
Trace;294;398
Trace;282;396
Trace;277;396
Trace;273;396
Trace;271;396
Trace;270;395
Trace;269;395
Trace;265;393
Trace;260;392
Trace;248;389
Trace;241;389
Trace;239;389
Trace;238;389
Trace;239;389
Trace;243;389
Trace;247;390
Trace;310;389
Trace;310;388
Trace;309;388
Trace;306;387
Trace;303;387
Trace;292;384
Trace;280;381
Trace;273;380
Trace;264;376
Trace;259;374
Trace;254;371
Trace;250;367
Trace;246;365
Trace;233;354
Trace;231;353
Trace;231;352
Trace;232;351
Trace;236;351
Trace;238;350
Trace;239;350
Trace;238;350
Trace;236;350
Trace;226;348
Trace;216;347
Trace;204;343
Trace;185;340
Trace;166;337
Trace;156;336
Trace;145;335
Hit;1251;446
Target;131;313;6;1;1;0
Target;156;313;6;1;1;0
Target;156;378;6;1;1;0
Target;131;378;6;1;1;0
Target;131;313;6;1;1;0
TriangleFitts;1251;446;10;38062,5;
TriangleFitts;131;378;10;
TriangleFitts;156;313;10;
TriangleFitts;1251;446;10;
ExtraTriangleFitts;1251;446;5;40872,7;
ExtraTriangleFitts;1298;489;5;
ExtraTriangleFitts;131;378;5;
ExtraTriangleFitts;1251;446;5;
TriangleFitts;1251;446;11;40872,7;
TriangleFitts;131;378;11;
TriangleFitts;156;313;11;
TriangleFitts;1251;446;11;
OldFitts;131;343;6;9,45583e-303;3,9519e-308
OldFitts;143;345;6
Trace;137;333
Trace;128;332
Trace;130;332
Trace;133;333
Trace;137;334
Trace;141;335
Trace;160;339
Trace;169;342
Trace;214;359
Trace;290;399
Trace;418;480
Trace;531;540
Trace;654;594
Trace;729;620
Trace;776;633
Trace;794;639
Trace;797;640
Trace;798;640
Trace;798;641
Trace;800;643
Trace;802;646
Trace;805;650
Trace;807;652
Trace;808;655
Trace;808;656
Trace;809;656
Trace;809;657
Trace;804;659
Trace;800;660
Trace;796;661
Trace;792;663
Trace;784;664
Trace;778;665
Trace;771;666
Hit;145;335
Target;690;656;7;1;1;0
Target;778;656;7;1;1;0
Target;778;697;7;1;1;0
Target;690;697;7;1;1;0
Target;690;656;7;1;1;0
TriangleFitts;145;335;12;28904,5;
TriangleFitts;778;656;12;
TriangleFitts;690;697;12;
TriangleFitts;145;335;12;
ExtraTriangleFitts;145;335;6;46702,2;
ExtraTriangleFitts;1251;446;6;
ExtraTriangleFitts;778;656;6;
ExtraTriangleFitts;145;335;6;
TriangleFitts;145;335;13;46702,2;
TriangleFitts;778;656;13;
TriangleFitts;690;697;13;
TriangleFitts;145;335;13;
OldFitts;699;656;7;9,45583e-303;3,9519e-308
OldFitts;734;676;7
Trace;761;669
Trace;755;670
Trace;754;671
Trace;752;671
Trace;751;671
Trace;750;671
Trace;749;671
Trace;748;671
Trace;748;670
Trace;747;670
Trace;746;670
Trace;747;670
Trace;749;670
Trace;752;670
Trace;754;670
Trace;762;670
Trace;768;669
Trace;781;667
Trace;856;637
Trace;876;626
Trace;936;591
Trace;956;577
Trace;976;565
Trace;997;552
Trace;1034;528
Trace;1051;517
Trace;1065;507
Trace;1091;491
Trace;1138;463
Trace;1144;461
Trace;1153;456
Trace;1158;455
Trace;1164;451
Trace;1170;448
Trace;1178;440
Trace;1197;422
Trace;1207;415
Trace;1214;410
Trace;1222;405
Trace;1232;398
Trace;1237;394
Trace;1243;390
Trace;1271;374
Trace;1290;365
Hit;771;666
Target;1242;338;8;1;1;0
Target;1403;338;8;1;1;0
Target;1403;368;8;1;1;0
Target;1242;368;8;1;1;0
Target;1242;338;8;1;1;0
TriangleFitts;771;666;14;35884;
TriangleFitts;1242;338;14;
TriangleFitts;1403;368;14;
TriangleFitts;771;666;14;
ExtraTriangleFitts;771;666;7;60617,7;
ExtraTriangleFitts;145;335;7;
ExtraTriangleFitts;1403;368;7;
ExtraTriangleFitts;771;666;7;
TriangleFitts;771;666;15;60617,7;
TriangleFitts;1242;338;15;
TriangleFitts;1403;368;15;
TriangleFitts;771;666;15;
OldFitts;1295;368;8;9,45583e-303;3,9519e-308
OldFitts;1322;353;8
Trace;1303;358
Trace;1344;330
Trace;1353;323
Trace;1356;320
Trace;1359;317
Trace;1358;317
Trace;1356;317
Trace;1352;319
Trace;1344;323
Trace;1334;327
Trace;1320;333
Trace;1303;338
Trace;1264;356
Trace;1241;368
Trace;1197;393
Trace;1175;405
Trace;1151;420
Trace;1105;443
Trace;1086;452
Trace;1068;458
Trace;1054;464
Trace;1033;469
Trace;1024;470
Trace;1016;471
Trace;1009;471
Trace;998;474
Trace;995;475
Trace;992;475
Trace;990;475
Trace;988;476
Trace;985;477
Trace;984;477
Trace;983;478
Trace;982;478
Trace;979;479
Trace;973;480
Trace;963;482
Trace;946;488
Trace;937;493
Trace;931;494
Trace;930;494
Trace;925;494
Trace;920;494
Trace;912;496
Trace;900;497
Trace;879;500
Trace;867;503
Hit;1290;365
Target;716;497;9;1;1;0
Target;876;497;9;1;1;0
Target;876;555;9;1;1;0
Target;716;555;9;1;1;0
Target;716;497;9;1;1;0
TriangleFitts;1290;365;16;31846;
TriangleFitts;876;555;16;
TriangleFitts;716;497;16;
TriangleFitts;1290;365;16;
ExtraTriangleFitts;1290;365;8;33471,3;
ExtraTriangleFitts;771;666;8;
ExtraTriangleFitts;876;555;8;
ExtraTriangleFitts;1290;365;8;
TriangleFitts;1290;365;17;33471,3;
TriangleFitts;876;555;17;
TriangleFitts;716;497;17;
TriangleFitts;1290;365;17;
OldFitts;716;552;9;9,45583e-303;3,9519e-308
OldFitts;796;526;9
Trace;855;505
Trace;840;509
Trace;833;511
Trace;824;513
Trace;819;513
Trace;818;513
Trace;817;514
Trace;815;515
Trace;806;517
Trace;795;519
Trace;783;523
Trace;761;532
Trace;745;537
Trace;740;539
Trace;734;542
Trace;733;542
Trace;734;542
Trace;737;541
Trace;749;541
Trace;791;541
Trace;860;536
Trace;980;514
Trace;1097;494
Trace;1261;468
Trace;1390;448
Trace;1538;422
Trace;1568;415
Trace;1612;404
Trace;1648;396
Trace;1716;373
Trace;1720;371
Trace;1726;369
Trace;1729;368
Trace;1730;368
Trace;1732;367
Trace;1733;367
Trace;1733;366
Trace;1734;366
Trace;1736;366
Trace;1741;366
Trace;1745;366
Trace;1748;366
Trace;1752;366
Trace;1754;365
Trace;1743;367
Trace;1732;371
Trace;1725;374
Trace;1719;375
Trace;1714;377
Trace;1702;380
Trace;1696;381
Hit;867;503
Target;1661;376;10;1;1;0
Target;1697;376;10;1;1;0
Target;1697;408;10;1;1;0
Target;1661;408;10;1;1;0
Target;1661;376;10;1;1;0
TriangleFitts;867;503;18;15566;
TriangleFitts;1661;376;18;
TriangleFitts;1697;408;18;
TriangleFitts;867;503;18;
ExtraTriangleFitts;867;503;9;20213,2;
ExtraTriangleFitts;1290;365;9;
ExtraTriangleFitts;1697;408;9;
ExtraTriangleFitts;867;503;9;
TriangleFitts;867;503;19;20213,2;
TriangleFitts;1661;376;19;
TriangleFitts;1697;408;19;
TriangleFitts;867;503;19;
OldFitts;1661;394;10;9,45583e-303;3,9519e-308
OldFitts;1679;392;10
Trace;1693;382
Trace;1687;384
Trace;1683;385
Trace;1681;386
Trace;1680;386
Trace;1679;386
Trace;1678;387
Trace;1676;387
Trace;1674;387
Trace;1672;387
Trace;1668;388
Trace;1658;389
Trace;1651;389
Trace;1639;390
Trace;1613;392
Trace;1595;392
Trace;1570;392
Trace;1502;392
Trace;1460;389
Trace;1416;386
Trace;1368;384
Trace;1236;379
Trace;1184;376
Trace;1096;374
Trace;900;371
Trace;755;365
Trace;661;365
Trace;600;365
Trace;586;366
Trace;578;366
Trace;569;368
Trace;565;368
Trace;564;368
Trace;561;368
Trace;561;369
Trace;559;369
Trace;556;369
Trace;548;369
Trace;527;372
Trace;473;374
Trace;401;379
Trace;333;381
Hit;1696;381
Target;202;332;11;1;1;0
Target;370;332;11;1;1;0
Target;370;445;11;1;1;0
Target;202;445;11;1;1;0
Target;202;332;11;1;1;0
TriangleFitts;1696;381;20;93903;
TriangleFitts;370;445;20;
TriangleFitts;370;332;20;
TriangleFitts;1696;381;20;
ExtraTriangleFitts;1696;381;10;100698;
ExtraTriangleFitts;867;503;10;
ExtraTriangleFitts;370;445;10;
ExtraTriangleFitts;1696;381;10;
TriangleFitts;1696;381;21;100698;
TriangleFitts;370;445;21;
TriangleFitts;370;332;21;
TriangleFitts;1696;381;21;
OldFitts;370;387;11;9,45583e-303;3,9519e-308
OldFitts;286;388;11
Trace;262;381
Trace;231;381
Trace;214;381
Trace;207;381
Trace;206;381
Trace;207;381
Trace;213;381
Trace;229;384
Trace;253;387
Trace;266;387
Trace;295;390
Trace;336;392
Trace;355;395
Trace;401;400
Trace;430;403
Trace;465;407
Trace;504;411
Trace;597;425
Trace;659;434
Trace;769;445
Trace;834;452
Trace;903;457
Trace;1012;471
Trace;1071;478
Trace;1125;490
Trace;1171;499
Trace;1235;511
Trace;1261;516
Trace;1280;519
Trace;1295;522
Trace;1306;524
Trace;1313;525
Trace;1318;527
Trace;1319;527
Trace;1318;527
Trace;1317;527
Trace;1316;527
Trace;1315;527
Trace;1313;527
Trace;1312;527
Trace;1312;529
Trace;1311;533
Trace;1308;538
Trace;1308;542
Trace;1307;546
Trace;1306;550
Trace;1306;553
Trace;1306;556
Trace;1308;568
Trace;1315;581
Trace;1328;595
Trace;1343;614
Trace;1396;664
Trace;1413;676
Trace;1460;699
Trace;1528;693
Trace;1529;691
Trace;1530;689
Trace;1531;678
Trace;1532;675
Trace;1532;672
Trace;1532;669
Trace;1532;667
Trace;1532;666
Trace;1531;665
Trace;1530;663
Trace;1529;663
Trace;1529;661
Trace;1525;657
Trace;1525;655
Trace;1515;639
Hit;333;381
Target;1376;634;12;1;1;0
Target;1555;634;12;1;1;0
Target;1555;654;12;1;1;0
Target;1376;654;12;1;1;0
Target;1376;634;12;1;1;0
TriangleFitts;333;381;22;36653,5;
TriangleFitts;1555;634;22;
TriangleFitts;1376;654;22;
TriangleFitts;333;381;22;
ExtraTriangleFitts;333;381;11;58205,9;
ExtraTriangleFitts;1696;381;11;
ExtraTriangleFitts;1555;634;11;
ExtraTriangleFitts;333;381;11;
TriangleFitts;333;381;23;58205,9;
TriangleFitts;1555;634;23;
TriangleFitts;1376;654;23;
TriangleFitts;333;381;23;
OldFitts;1421;634;12;9,45583e-303;3,9519e-308
OldFitts;1465;644;12
Trace;1512;637
Trace;1511;636
Trace;1510;636
Trace;1508;636
Trace;1508;635
Trace;1506;635
Trace;1505;634
Trace;1501;633
Trace;1497;632
Trace;1495;632
Trace;1493;631
Trace;1492;631
Trace;1490;631
Trace;1488;631
Trace;1479;631
Trace;1456;633
Trace;1404;654
Trace;1388;670
Trace;1383;682
Trace;1383;691
Trace;1383;695
Hit;1515;639
Target;1329;691;13;1;1;0
Target;1485;691;13;1;1;0
Target;1485;782;13;1;1;0
Target;1329;782;13;1;1;0
Target;1329;691;13;1;1;0
TriangleFitts;1515;639;24;19617;
TriangleFitts;1485;782;24;
TriangleFitts;1329;691;24;
TriangleFitts;1515;639;24;
ExtraTriangleFitts;1515;639;12;30664,9;
ExtraTriangleFitts;333;381;12;
ExtraTriangleFitts;1485;782;12;
ExtraTriangleFitts;1515;639;12;
TriangleFitts;1515;639;25;30664,9;
TriangleFitts;1485;782;25;
TriangleFitts;1329;691;25;
TriangleFitts;1515;639;25;
OldFitts;1457;691;13;9,45583e-303;3,9519e-308
OldFitts;1407;736;13
Trace;1383;698
Trace;1383;701
Trace;1385;704
Trace;1386;707
Trace;1386;708
Trace;1386;710
Trace;1386;711
Trace;1386;712
Trace;1384;711
Trace;1380;709
Trace;1376;707
Trace;1219;552
Trace;1190;525
Trace;1161;501
Trace;1136;480
Trace;1094;440
Trace;971;335
Trace;956;323
Trace;941;311
Trace;920;295
Hit;1383;695
Target;759;205;14;1;1;0
Target;937;205;14;1;1;0
Target;937;313;14;1;1;0
Target;759;313;14;1;1;0
Target;759;205;14;1;1;0
TriangleFitts;1383;695;26;77306;
TriangleFitts;759;313;26;
TriangleFitts;937;205;26;
TriangleFitts;1383;695;26;
ExtraTriangleFitts;1383;695;13;82909,5;
ExtraTriangleFitts;1515;639;13;
ExtraTriangleFitts;937;205;13;
ExtraTriangleFitts;1383;695;13;
TriangleFitts;1383;695;27;82909,5;
TriangleFitts;759;313;27;
TriangleFitts;937;205;27;
TriangleFitts;1383;695;27;
OldFitts;781;205;14;9,45583e-303;3,9519e-308
OldFitts;848;259;14
Trace;911;291
Trace;907;288
Trace;904;286
Trace;904;284
Trace;904;283
Trace;903;283
Trace;902;283
Trace;899;283
Trace;893;283
Trace;886;283
Trace;876;283
Trace;855;281
Trace;838;279
Trace;809;270
Trace;790;262
Trace;773;256
Trace;730;236
Trace;704;223
Trace;678;210
Trace;652;197
Trace;597;176
Trace;573;167
Trace;525;151
Trace;509;145
Trace;499;140
Trace;489;133
Trace;487;132
Trace;485;130
Trace;484;127
Trace;483;125
Trace;483;123
Trace;483;122
Trace;482;122
Trace;482;121
Trace;479;120
Trace;473;120
Trace;469;120
Trace;463;120
Trace;459;119
Trace;454;119
Trace;451;119
Trace;449;119
Trace;445;118
Trace;442;118
Trace;433;118
Trace;412;117
Hit;920;295
Target;324;82;15;1;1;0
Target;480;82;15;1;1;0
Target;480;118;15;1;1;0
Target;324;118;15;1;1;0
Target;324;82;15;1;1;0
TriangleFitts;920;295;28;27342;
TriangleFitts;324;118;28;
TriangleFitts;480;82;28;
TriangleFitts;920;295;28;
ExtraTriangleFitts;920;295;14;37120,1;
ExtraTriangleFitts;1383;695;14;
ExtraTriangleFitts;324;118;14;
ExtraTriangleFitts;920;295;14;
TriangleFitts;920;295;29;37120,1;
TriangleFitts;324;118;29;
TriangleFitts;480;82;29;
TriangleFitts;920;295;29;
OldFitts;354;82;15;9,45583e-303;3,9519e-308
OldFitts;402;100;15
Trace;385;117
Trace;380;117
Trace;380;116
Trace;380;115
Trace;382;115
Trace;387;116
Trace;397;118
Trace;411;122
Trace;467;132
Trace;499;136
Trace;531;138
Trace;562;140
Trace;587;142
Trace;642;144
Trace;651;145
Trace;652;145
Trace;652;144
Trace;650;141
Trace;647;138
Trace;644;135
Trace;641;131
Trace;638;129
Trace;635;127
Trace;630;124
Trace;629;123
Trace;629;122
Trace;629;121
Trace;629;120
Trace;631;118
Trace;635;114
Trace;641;111
Trace;645;109
Trace;654;106
Trace;658;105
Trace;663;104
Trace;669;102
Trace;680;102
Trace;689;102
Trace;702;102
Trace;719;106
Trace;738;109
Trace;749;111
Trace;763;113
Trace;778;114
Trace;783;115
Trace;786;115
Trace;787;115
Trace;792;115
Trace;795;115
Trace;798;115
Trace;805;114
Hit;412;117
Target;801;82;16;1;1;0
Target;893;82;16;1;1;0
Target;893;125;16;1;1;0
Target;801;125;16;1;1;0
Target;801;82;16;1;1;0
TriangleFitts;412;117;30;12319,5;
TriangleFitts;801;82;30;
TriangleFitts;801;125;30;
TriangleFitts;412;117;30;
ExtraTriangleFitts;412;117;15;16393,1;
ExtraTriangleFitts;920;295;15;
ExtraTriangleFitts;801;125;15;
ExtraTriangleFitts;412;117;15;
TriangleFitts;412;117;31;16393,1;
TriangleFitts;801;82;31;
TriangleFitts;801;125;31;
TriangleFitts;412;117;31;
OldFitts;893;101;16;9,45583e-303;3,9519e-308
OldFitts;847;103;16
Trace;810;113
Trace;815;113
Trace;817;112
Trace;819;112
Trace;820;112
Trace;821;112
Trace;822;112
Trace;824;112
Trace;825;112
Trace;828;111
Trace;830;111
Trace;831;111
Trace;832;111
Trace;833;111
Trace;836;111
Trace;839;111
Trace;841;111
Trace;842;111
Trace;843;111
Trace;843;112
Trace;840;117
Trace;831;124
Trace;822;130
Trace;770;163
Trace;681;241
Trace;626;338
Trace;569;461
Trace;535;537
Trace;507;599
Hit;805;114
Target;483;554;17;1;1;0
Target;604;554;17;1;1;0
Target;604;654;17;1;1;0
Target;483;654;17;1;1;0
Target;483;554;17;1;1;0
TriangleFitts;805;114;32;48770;
TriangleFitts;604;654;32;
TriangleFitts;483;554;32;
TriangleFitts;805;114;32;
ExtraTriangleFitts;805;114;16;61996,1;
ExtraTriangleFitts;412;117;16;
ExtraTriangleFitts;604;654;16;
ExtraTriangleFitts;805;114;16;
TriangleFitts;805;114;33;61996,1;
TriangleFitts;604;654;33;
TriangleFitts;483;554;33;
TriangleFitts;805;114;33;
OldFitts;516;654;17;9,45583e-303;3,9519e-308
OldFitts;543;604;17
Trace;504;621
Trace;504;632
Trace;504;634
Trace;504;635
Trace;502;638
Trace;501;639
Trace;501;642
Trace;500;645
Trace;500;646
Trace;499;649
Trace;499;652
Trace;499;653
Trace;499;655
Trace;499;660
Trace;499;663
Trace;499;666
Trace;500;669
Trace;501;673
Trace;501;675
Trace;502;675
Trace;506;675
Trace;532;672
Trace;562;667
Trace;599;658
Trace;620;652
Trace;738;610
Trace;767;598
Trace;888;559
Trace;922;549
Trace;956;541
Trace;1010;527
Trace;1033;522
Trace;1067;512
Trace;1081;508
Trace;1098;502
Trace;1105;499
Trace;1117;494
Trace;1123;491
Trace;1131;487
Trace;1135;484
Trace;1138;482
Trace;1139;480
Trace;1139;479
Trace;1139;478
Trace;1140;476
Trace;1141;475
Trace;1141;472
Trace;1140;464
Trace;1140;462
Trace;1140;461
Trace;1141;457
Trace;1145;453
Trace;1149;449
Trace;1157;439
Trace;1162;433
Trace;1167;427
Trace;1173;420
Trace;1176;415
Trace;1181;409
Trace;1184;406
Trace;1186;404
Trace;1189;401
Trace;1193;396
Trace;1200;390
Trace;1202;388
Trace;1205;385
Trace;1207;384
Trace;1208;383
Trace;1209;381
Trace;1210;380
Trace;1211;379
Trace;1212;377
Trace;1220;372
Trace;1231;365
Hit;507;599
Target;1227;317;18;1;1;0
Target;1288;317;18;1;1;0
Target;1288;375;18;1;1;0
Target;1227;375;18;1;1;0
Target;1227;317;18;1;1;0
TriangleFitts;507;599;34;31250;
TriangleFitts;1227;317;34;
TriangleFitts;1288;375;34;
TriangleFitts;507;599;34;
ExtraTriangleFitts;507;599;17;50752,1;
ExtraTriangleFitts;805;114;17;
ExtraTriangleFitts;1288;375;17;
ExtraTriangleFitts;507;599;17;
TriangleFitts;507;599;35;50752,1;
TriangleFitts;1227;317;35;
TriangleFitts;1288;375;35;
TriangleFitts;507;599;35;
OldFitts;1227;356;18;9,45583e-303;3,9519e-308
OldFitts;1257;346;18
Trace;1244;358
Trace;1244;356
Trace;1245;356
Trace;1246;356
Trace;1248;355
Trace;1249;354
Trace;1249;353
Trace;1246;353
Trace;1244;353
Trace;1240;356
Trace;1240;392
Trace;1241;420
Trace;1251;506
Trace;1273;561
Trace;1293;583
Trace;1299;589
Trace;1307;594
Trace;1318;604
Trace;1324;610
Trace;1329;614
Trace;1333;618
Trace;1337;622
Trace;1340;625
Trace;1347;633
Trace;1351;636
Trace;1357;638
Trace;1362;642
Trace;1368;644
Trace;1372;647
Trace;1377;649
Trace;1381;654
Trace;1386;658
Trace;1388;660
Trace;1393;664
Trace;1399;669
Trace;1418;686
Trace;1428;694
Trace;1430;694
Trace;1441;709
Trace;1443;713
Trace;1467;747
Hit;1231;365
Target;1428;742;19;1;1;0
Target;1552;742;19;1;1;0
Target;1552;805;19;1;1;0
Target;1428;805;19;1;1;0
Target;1428;742;19;1;1;0
TriangleFitts;1231;365;36;37391,5;
TriangleFitts;1552;742;36;
TriangleFitts;1428;805;36;
TriangleFitts;1231;365;36;
ExtraTriangleFitts;1231;365;18;59145,4;
ExtraTriangleFitts;507;599;18;
ExtraTriangleFitts;1552;742;18;
ExtraTriangleFitts;1231;365;18;
TriangleFitts;1231;365;37;59145,4;
TriangleFitts;1552;742;37;
TriangleFitts;1428;805;37;
TriangleFitts;1231;365;37;
OldFitts;1470;742;19;9,45583e-303;3,9519e-308
OldFitts;1490;773;19
Trace;1471;751
Trace;1474;754
Trace;1477;759
Trace;1483;765
Trace;1488;771
Trace;1490;773
Trace;1491;774
Trace;1491;775
Trace;1487;772
Trace;1296;621
Trace;1206;577
Trace;1151;556
Trace;1120;546
Trace;1087;538
Trace;1020;521
Trace;980;512
Trace;943;504
Trace;887;495
Trace;867;490
Trace;853;488
Trace;843;484
Trace;835;480
Trace;831;478
Trace;824;472
Trace;821;469
Trace;816;464
Trace;813;461
Trace;805;453
Trace;799;447
Trace;750;413
Trace;733;400
Trace;692;370
Trace;644;334
Trace;593;300
Trace;554;281
Trace;554;280
Trace;555;280
Trace;558;280
Trace;559;280
Trace;561;280
Trace;562;280
Trace;565;281
Trace;569;283
Trace;572;285
Trace;595;300
Trace;628;316
Trace;655;334
Trace;658;340
Trace;648;351
Trace;610;368
Trace;527;383
Trace;337;410
Trace;183;436
Trace;123;451
Trace;39;472
Trace;1;520
Trace;2;522
Trace;2;524
Trace;2;525
Trace;3;526
Trace;3;527
Trace;4;529
Trace;5;531
